timestamp,region,tower_id,hour,day_of_week,is_peak_hour,weather,call_drop_rate,cssr,packet_loss,latency_ms,throughput_mbps,dl_speed_mbps,ul_speed_mbps,session_failures,customer_complaints,experience_label
2026-03-18 06:44:24,Bangalore_Tech,TWR_BAN_004,6,2,0,Cloudy,1.298,93.647,2.486,66.88,25.08,18.43,8.85,19,4,Moderate
2026-03-11 14:41:24,Pune_Central,TWR_PUN_004,14,2,0,Heavy_Rain,0.288,99.338,0.332,50.74,61.33,46.86,16.43,3,0,Moderate
2026-03-10 19:17:24,Hyderabad_City,TWR_HYD_001,19,1,1,Cloudy,0.335,96.849,0.371,21.87,146.31,67.4,23.34,5,0,Moderate
2026-02-27 18:50:24,Chennai_Central,TWR_CHE_004,18,4,1,Clear,1.113,99.218,0.698,48.73,132.52,64.07,10.87,6,2,Moderate
2026-03-15 04:00:24,Bangalore_Outer,TWR_BAN_004,4,6,0,Thunderstorm,0.529,96.803,0.47,46.43,61.71,55.12,16.06,4,2,Good
2026-02-25 22:23:24,Chennai_North,TWR_CHE_004,22,2,1,Clear,4.098,85.22,1.626,102.91,32.58,18.82,9.2,18,4,Poor
2026-02-26 20:05:24,Delhi_NCR,TWR_DEL_004,20,3,1,Heavy_Rain,0.785,95.043,1.321,64.04,149.04,37.54,28.56,2,1,Moderate
2026-03-18 14:36:24,Chennai_North,TWR_CHE_004,14,2,0,Cloudy,0.313,95.135,0.425,33.74,82.5,78.77,16.3,0,0,Good
2026-03-25 13:25:24,Chennai_Central,TWR_CHE_001,13,2,0,Clear,3.433,91.932,2.015,113.33,50.23,14.33,7.48,10,10,Moderate
2026-03-20 14:12:24,Pune_Central,TWR_PUN_002,14,4,0,Rainy,0.716,97.426,0.497,18.37,110.07,62.0,13.27,4,0,Good
2026-02-27 23:52:24,Kolkata_North,TWR_KOL_003,23,4,0,Clear,3.341,89.731,2.482,68.38,53.47,23.43,9.17,6,6,Moderate
2026-03-23 18:30:24,Bangalore_Outer,TWR_BAN_003,18,0,1,Clear,9.955,60.537,5.851,179.05,2.63,6.56,1.3,51,38,Poor
2026-03-13 22:35:24,Delhi_NCR,TWR_DEL_004,22,4,1,Cloudy,3.916,85.599,1.692,117.34,56.6,14.7,4.53,27,6,Poor
2026-03-14 22:29:24,Bangalore_Tech,TWR_BAN_002,22,5,1,Cloudy,2.501,87.515,1.805,80.86,48.93,18.09,3.1,9,7,Moderate
2026-03-18 19:55:24,Bangalore_Tech,TWR_BAN_005,19,2,1,Heavy_Rain,8.309,63.899,12.819,458.56,1.72,1.24,1.42,62,49,Poor
2026-03-19 04:43:24,Ahmedabad_West,TWR_AHM_005,4,3,0,Clear,0.602,97.298,0.573,44.34,84.67,49.4,14.96,0,2,Good
2026-03-13 04:41:24,Kolkata_North,TWR_KOL_005,4,4,0,Clear,0.896,99.596,0.494,30.74,125.86,42.2,21.63,4,1,Good
2026-03-20 22:32:24,Bangalore_Tech,TWR_BAN_005,22,4,1,Clear,0.597,95.898,0.782,43.85,85.86,69.0,27.12,2,1,Good
2026-03-06 20:00:24,Bangalore_Tech,TWR_BAN_001,20,4,1,Clear,3.212,90.693,2.264,62.99,56.07,13.33,5.87,17,5,Moderate
2026-03-21 21:23:24,Bangalore_Outer,TWR_BAN_003,21,5,1,Rainy,4.971,71.609,8.619,187.35,10.15,3.73,2.15,56,15,Poor
2026-03-17 11:34:24,Chennai_North,TWR_CHE_005,11,1,1,Clear,0.588,97.268,0.127,20.31,67.66,51.92,23.5,3,1,Good
2026-03-24 05:16:24,Hyderabad_City,TWR_HYD_004,5,1,0,Clear,0.954,99.464,0.101,46.24,145.32,31.83,29.14,4,1,Good
2026-03-18 11:25:24,Pune_Central,TWR_PUN_004,11,2,1,Clear,0.418,95.462,0.648,25.5,133.6,48.14,20.12,2,2,Good
2026-03-22 09:57:24,Delhi_NCR,TWR_DEL_005,9,6,1,Foggy,3.016,89.171,2.25,128.75,24.66,14.54,5.52,28,6,Poor
2026-03-12 02:49:24,Ahmedabad_West,TWR_AHM_002,2,3,0,Clear,0.878,97.704,0.166,42.51,106.82,40.56,19.85,0,2,Good
2026-03-23 13:54:24,Pune_Central,TWR_PUN_003,13,0,0,Clear,0.378,98.735,0.578,48.05,121.09,51.49,22.69,4,1,Good
2026-03-26 12:12:24,Chennai_South,TWR_CHE_004,12,3,0,Heavy_Rain,6.019,81.333,7.544,504.17,2.94,3.18,0.25,62,17,Poor
2026-03-09 22:55:24,Kolkata_North,TWR_KOL_003,22,0,1,Clear,2.26,90.0,1.829,81.83,45.67,14.27,3.07,12,8,Moderate
2026-03-10 11:28:24,Ahmedabad_West,TWR_AHM_005,11,1,1,Clear,3.505,85.13,2.281,126.18,59.91,18.43,6.16,21,3,Poor
2026-03-23 20:13:24,Mumbai_West,TWR_MUM_001,20,0,1,Rainy,2.31,93.294,1.595,61.87,25.59,17.7,6.3,6,8,Moderate
2026-03-12 15:38:24,Ahmedabad_West,TWR_AHM_004,15,3,0,Foggy,0.559,96.267,0.54,22.94,94.38,57.27,14.97,3,2,Good
2026-03-25 20:40:24,Kolkata_North,TWR_KOL_005,20,2,1,Thunderstorm,0.489,99.463,1.174,30.91,126.58,72.15,15.53,4,2,Moderate
2026-03-15 02:01:24,Pune_Central,TWR_PUN_002,2,6,0,Clear,0.867,95.274,0.49,31.83,117.25,76.02,27.27,1,0,Good
2026-03-02 14:18:24,Chennai_South,TWR_CHE_004,14,0,0,Clear,0.873,96.455,0.205,42.84,107.63,74.31,10.48,4,0,Good
2026-03-11 16:43:24,Delhi_NCR,TWR_DEL_001,16,2,0,Foggy,0.59,97.978,0.596,26.17,114.67,61.35,15.3,4,0,Good
2026-03-09 04:26:24,Chennai_South,TWR_CHE_002,4,0,0,Clear,0.737,98.901,0.437,33.8,141.37,33.05,22.56,0,0,Good
2026-03-13 02:07:24,Ahmedabad_West,TWR_AHM_005,2,4,0,Cloudy,0.697,96.983,0.399,20.06,74.27,47.36,10.91,3,2,Good
2026-03-17 18:33:24,Chennai_Central,TWR_CHE_002,18,1,1,Clear,9.732,66.045,8.674,497.18,14.46,9.37,1.69,69,34,Poor
2026-02-26 02:12:24,Chennai_South,TWR_CHE_004,2,3,0,Clear,0.464,98.91,0.476,33.22,63.14,47.66,28.41,0,1,Good
2026-03-20 00:52:24,Bangalore_Tech,TWR_BAN_005,0,4,0,Clear,1.006,89.37,1.293,61.07,51.64,17.9,4.53,18,10,Moderate
2026-03-26 03:15:24,Chennai_South,TWR_CHE_002,3,3,0,Rainy,0.616,97.592,0.54,33.25,114.91,76.91,29.61,3,1,Good
2026-02-28 19:42:24,Delhi_NCR,TWR_DEL_004,19,5,1,Clear,4.01,85.174,2.2,115.31,26.93,14.71,3.43,19,10,Poor
2026-03-09 09:56:24,Ahmedabad_West,TWR_AHM_001,9,0,1,Cloudy,16.579,82.096,6.437,303.13,6.04,2.01,0.19,80,26,Poor
2026-03-03 02:24:24,Bangalore_Outer,TWR_BAN_003,2,1,0,Heavy_Rain,2.462,89.307,1.446,126.24,42.09,13.32,3.67,16,11,Poor
2026-02-28 08:23:24,Chennai_Central,TWR_CHE_002,8,5,1,Cloudy,8.788,71.805,5.768,183.24,19.94,6.67,2.67,52,22,Poor
2026-03-19 13:00:24,Hyderabad_City,TWR_HYD_004,13,3,0,Heavy_Rain,5.478,82.043,5.574,221.55,13.03,0.59,2.88,39,44,Poor
2026-03-16 23:57:24,Chennai_North,TWR_CHE_002,23,0,0,Cloudy,3.431,93.932,1.175,89.08,38.17,28.74,7.0,12,11,Moderate
2026-03-19 14:34:24,Chennai_South,TWR_CHE_003,14,3,0,Clear,0.402,96.237,0.342,32.08,106.57,53.34,17.48,2,1,Good
2026-03-22 17:43:24,Chennai_North,TWR_CHE_003,17,6,0,Foggy,0.143,98.967,0.545,22.75,91.09,38.03,25.42,1,0,Good
2026-03-18 00:14:24,Bangalore_Tech,TWR_BAN_001,0,2,0,Cloudy,0.775,96.046,0.736,35.44,129.61,57.94,20.16,3,0,Good
2026-03-13 00:38:24,Kolkata_North,TWR_KOL_005,0,4,0,Cloudy,0.638,97.44,0.514,26.75,91.71,56.6,16.66,3,0,Good
2026-03-10 17:17:24,Chennai_South,TWR_CHE_001,17,1,0,Clear,0.39,97.292,0.556,29.62,80.67,61.71,27.66,3,1,Good
2026-03-11 04:57:24,Bangalore_Tech,TWR_BAN_003,4,2,0,Clear,2.33,91.614,2.39,64.01,22.66,16.93,6.41,5,11,Moderate
2026-03-16 08:10:24,Hyderabad_City,TWR_HYD_005,8,0,1,Clear,0.391,95.08,0.686,33.92,139.65,66.4,13.71,4,0,Good
2026-03-16 23:12:24,Chennai_North,TWR_CHE_001,23,0,0,Cloudy,0.185,97.343,0.607,15.39,118.83,34.74,16.05,4,2,Good
2026-03-23 23:28:24,Chennai_Central,TWR_CHE_002,23,0,0,Cloudy,9.832,74.917,4.885,157.26,5.79,3.97,2.22,49,44,Poor
2026-03-13 08:06:24,Pune_Central,TWR_PUN_003,8,4,1,Clear,0.617,96.669,0.136,23.22,90.61,56.08,12.7,2,1,Good
2026-03-08 04:36:24,Pune_Central,TWR_PUN_005,4,6,0,Rainy,0.845,99.769,0.23,23.83,95.02,43.62,18.21,4,2,Good
2026-03-01 23:32:24,Bangalore_Tech,TWR_BAN_005,23,6,0,Cloudy,0.272,99.676,0.54,43.17,82.18,58.18,28.96,2,0,Good
2026-03-26 03:50:24,Bangalore_Outer,TWR_BAN_003,3,3,0,Cloudy,1.233,93.073,2.432,98.79,49.68,24.5,3.19,6,9,Moderate
2026-03-07 19:57:24,Chennai_Central,TWR_CHE_005,19,5,1,Thunderstorm,2.064,86.169,1.449,175.1,53.48,19.5,5.18,11,5,Poor
2026-03-12 20:40:24,Chennai_North,TWR_CHE_001,20,3,1,Clear,0.458,95.469,0.209,62.09,66.66,35.76,15.91,1,2,Moderate
2026-03-19 19:13:24,Delhi_NCR,TWR_DEL_003,19,3,1,Cloudy,1.369,98.186,0.403,51.02,144.1,70.74,17.56,1,2,Moderate
2026-03-14 06:53:24,Bangalore_Tech,TWR_BAN_002,6,5,0,Rainy,0.423,97.734,0.362,45.77,68.72,72.93,14.57,2,1,Good
2026-03-17 07:21:24,Bangalore_Tech,TWR_BAN_003,7,1,0,Cloudy,1.532,93.105,1.259,70.36,59.38,24.03,9.83,18,9,Moderate
2026-02-28 10:23:24,Bangalore_Tech,TWR_BAN_005,10,5,1,Foggy,1.181,95.364,0.284,36.29,64.15,41.65,16.25,4,0,Moderate
2026-02-28 08:06:24,Kolkata_North,TWR_KOL_005,8,5,1,Clear,0.456,99.035,0.404,51.24,134.93,71.58,12.4,0,1,Moderate
2026-02-25 16:06:24,Hyderabad_City,TWR_HYD_003,16,2,0,Clear,2.596,94.491,1.243,111.23,50.93,24.52,6.24,10,9,Moderate
2026-03-02 01:19:24,Bangalore_Outer,TWR_BAN_001,1,0,0,Clear,0.383,95.302,0.68,18.51,61.03,63.4,29.71,2,0,Good
2026-03-09 15:22:24,Chennai_North,TWR_CHE_003,15,0,0,Clear,7.453,75.563,6.116,243.79,11.33,8.52,2.96,25,33,Poor
2026-03-19 02:28:24,Delhi_NCR,TWR_DEL_002,2,3,0,Clear,0.387,95.38,0.366,32.65,63.51,34.16,28.9,0,2,Good
2026-03-04 05:08:24,Bangalore_Tech,TWR_BAN_003,5,2,0,Rainy,1.399,88.32,1.414,75.0,21.35,20.77,3.31,12,10,Moderate
2026-03-12 05:49:24,Hyderabad_City,TWR_HYD_001,5,3,0,Clear,9.732,63.197,8.1,125.36,18.41,1.25,2.64,32,37,Poor
2026-03-27 09:59:24,Ahmedabad_West,TWR_AHM_004,9,4,1,Rainy,0.331,96.175,0.13,47.01,137.25,32.21,29.64,1,0,Good
2026-03-26 05:02:24,Delhi_NCR,TWR_DEL_002,5,3,0,Clear,2.416,90.535,1.679,78.32,50.67,11.11,5.47,8,4,Moderate
2026-03-21 06:12:24,Mumbai_East,TWR_MUM_001,6,5,0,Rainy,3.118,88.201,1.777,59.64,37.05,20.88,8.61,11,10,Moderate
2026-03-20 18:47:24,Delhi_NCR,TWR_DEL_004,18,4,1,Foggy,3.215,92.765,2.145,102.39,50.41,18.79,4.25,8,5,Moderate
2026-03-26 12:11:24,Kolkata_North,TWR_KOL_002,12,3,0,Rainy,2.719,87.711,1.029,98.93,32.4,27.28,4.0,5,5,Moderate
2026-03-24 00:49:24,Hyderabad_City,TWR_HYD_005,0,1,0,Heavy_Rain,0.824,97.337,0.421,46.16,109.85,35.76,18.29,0,2,Good
2026-03-02 10:47:24,Mumbai_East,TWR_MUM_003,10,0,1,Cloudy,0.156,97.13,0.379,28.1,140.75,47.69,25.78,5,0,Moderate
2026-03-02 10:55:24,Chennai_Central,TWR_CHE_005,10,0,1,Clear,1.06,98.585,0.514,23.11,91.4,60.17,25.19,3,2,Moderate
2026-03-11 21:34:24,Bangalore_Tech,TWR_BAN_001,21,2,1,Clear,0.857,95.043,0.797,21.74,91.71,47.81,11.46,2,0,Good
2026-02-28 00:36:24,Mumbai_West,TWR_MUM_005,0,5,0,Cloudy,3.229,86.753,2.332,54.76,27.26,15.25,7.29,11,11,Moderate
2026-03-15 06:20:24,Hyderabad_City,TWR_HYD_003,6,6,0,Rainy,0.307,99.464,0.401,17.78,117.3,79.27,21.81,0,2,Good
2026-03-16 17:08:24,Bangalore_Tech,TWR_BAN_002,17,0,0,Foggy,1.398,89.005,1.58,65.33,22.19,25.3,6.74,10,8,Moderate
2026-03-09 00:21:24,Mumbai_East,TWR_MUM_003,0,0,0,Heavy_Rain,9.394,60.425,7.474,228.41,18.24,3.62,1.96,78,18,Poor
2026-03-04 07:30:24,Chennai_Central,TWR_CHE_005,7,2,0,Clear,1.14,91.749,1.483,94.66,20.1,15.95,4.19,7,10,Moderate
2026-03-12 12:20:24,Mumbai_East,TWR_MUM_001,12,3,0,Clear,0.612,97.885,0.614,33.91,100.19,31.29,22.45,4,0,Good
2026-03-22 08:29:24,Mumbai_West,TWR_MUM_001,8,6,1,Heavy_Rain,0.745,97.73,0.652,30.93,72.52,76.06,23.8,0,2,Good
2026-03-19 02:05:24,Delhi_NCR,TWR_DEL_003,2,3,0,Cloudy,2.145,86.658,1.232,116.24,34.99,12.52,3.66,5,4,Moderate
2026-03-13 03:20:24,Chennai_Central,TWR_CHE_003,3,4,0,Clear,1.509,89.275,2.102,95.44,26.0,21.87,3.7,7,5,Moderate
2026-02-26 09:24:24,Kolkata_North,TWR_KOL_003,9,3,1,Clear,1.874,85.809,1.27,114.2,48.4,13.05,4.63,14,5,Moderate
2026-03-06 08:39:24,Mumbai_West,TWR_MUM_003,8,4,1,Cloudy,0.634,95.263,0.523,40.98,82.79,77.73,17.45,1,0,Good
2026-03-03 21:52:24,Chennai_North,TWR_CHE_003,21,1,1,Thunderstorm,1.326,93.771,1.715,151.53,38.09,14.85,3.01,21,11,Poor
2026-03-20 05:00:24,Chennai_North,TWR_CHE_005,5,4,0,Clear,1.079,85.401,2.106,90.92,55.25,29.81,4.93,17,4,Moderate
2026-03-16 05:59:24,Mumbai_West,TWR_MUM_004,5,0,0,Clear,2.823,92.589,1.397,107.99,27.17,23.39,3.53,9,10,Moderate
2026-03-20 06:20:24,Mumbai_West,TWR_MUM_001,6,4,0,Rainy,0.964,99.791,0.532,33.95,123.76,44.21,10.45,0,1,Good
2026-03-22 04:11:24,Chennai_South,TWR_CHE_002,4,6,0,Clear,0.689,99.468,0.321,23.76,61.09,64.97,23.83,4,0,Good
2026-03-23 18:08:24,Chennai_North,TWR_CHE_002,18,0,1,Thunderstorm,3.404,92.902,2.64,108.22,28.03,21.46,4.9,19,3,Poor
2026-03-10 07:51:24,Bangalore_Outer,TWR_BAN_005,7,1,0,Heavy_Rain,0.335,98.211,0.836,67.1,69.28,35.45,23.48,3,0,Moderate
2026-03-21 09:53:24,Pune_Central,TWR_PUN_001,9,5,1,Heavy_Rain,1.235,96.129,0.236,52.74,81.96,38.97,15.94,2,2,Moderate
2026-03-21 16:41:24,Bangalore_Outer,TWR_BAN_003,16,5,0,Clear,7.301,82.97,3.862,194.84,19.18,8.7,1.71,61,19,Poor
2026-03-15 13:10:24,Bangalore_Outer,TWR_BAN_003,13,6,0,Cloudy,0.113,95.894,0.678,36.49,80.47,33.42,17.96,2,0,Good
2026-02-28 18:49:24,Delhi_NCR,TWR_DEL_001,18,5,1,Rainy,1.877,85.747,2.005,72.5,43.52,18.58,9.69,19,10,Moderate
2026-03-20 07:57:24,Chennai_North,TWR_CHE_002,7,4,0,Cloudy,0.894,97.344,0.175,19.7,86.25,61.26,27.77,1,2,Good
2026-02-28 10:25:24,Kolkata_North,TWR_KOL_003,10,5,1,Rainy,0.95,97.375,0.725,48.15,100.35,43.59,29.52,1,2,Good
2026-02-26 20:54:24,Chennai_North,TWR_CHE_004,20,3,1,Cloudy,1.115,97.575,0.555,46.72,148.15,44.25,11.66,1,1,Moderate
2026-03-13 18:46:24,Hyderabad_City,TWR_HYD_001,18,4,1,Cloudy,4.195,94.456,0.96,92.21,56.16,13.7,6.76,17,9,Poor
2026-03-23 00:29:24,Chennai_North,TWR_CHE_002,0,0,0,Cloudy,10.025,81.287,9.705,374.16,5.46,1.8,2.56,50,48,Poor
2026-03-15 17:43:24,Chennai_North,TWR_CHE_005,17,6,0,Thunderstorm,0.648,95.075,0.659,64.41,137.3,51.14,29.51,3,1,Moderate
2026-03-20 04:12:24,Mumbai_West,TWR_MUM_004,4,4,0,Heavy_Rain,2.766,87.402,3.513,153.84,48.64,23.83,7.41,12,3,Poor
2026-03-12 06:09:24,Kolkata_North,TWR_KOL_001,6,3,0,Cloudy,1.347,85.972,2.205,105.59,51.95,10.06,4.4,19,10,Moderate
2026-03-20 17:41:24,Pune_Central,TWR_PUN_001,17,4,0,Clear,0.841,97.497,0.637,27.87,89.74,60.87,26.41,0,1,Good
2026-03-17 21:43:24,Mumbai_West,TWR_MUM_001,21,1,1,Clear,0.214,95.593,0.263,53.25,100.95,54.93,25.6,2,1,Moderate
2026-03-25 08:36:24,Chennai_North,TWR_CHE_001,8,2,1,Clear,4.783,89.34,1.709,78.25,26.64,12.44,4.15,12,5,Poor
2026-03-12 02:41:24,Mumbai_East,TWR_MUM_002,2,3,0,Cloudy,5.728,73.965,5.537,296.74,11.05,3.43,1.7,52,18,Poor
2026-03-10 21:14:24,Mumbai_East,TWR_MUM_003,21,1,1,Cloudy,3.808,86.451,2.473,84.51,43.66,15.66,3.25,26,6,Poor
2026-03-22 12:39:24,Mumbai_West,TWR_MUM_003,12,6,0,Clear,2.706,86.999,1.2,95.76,27.91,22.99,4.64,14,6,Moderate
2026-03-03 01:01:24,Bangalore_Outer,TWR_BAN_002,1,1,0,Thunderstorm,0.987,96.94,0.27,49.3,89.28,64.95,10.17,0,0,Good
2026-03-09 14:36:24,Hyderabad_City,TWR_HYD_005,14,0,0,Cloudy,3.435,91.229,2.142,85.49,52.48,25.17,7.59,15,6,Moderate
2026-03-16 15:00:24,Chennai_South,TWR_CHE_002,15,0,0,Heavy_Rain,0.67,98.07,0.362,42.43,128.91,55.26,15.03,3,1,Good
2026-03-14 09:26:24,Mumbai_West,TWR_MUM_002,9,5,1,Clear,4.18,87.299,2.057,71.24,42.47,11.93,5.77,29,9,Poor
2026-03-08 08:06:24,Chennai_North,TWR_CHE_005,8,6,1,Heavy_Rain,16.388,61.597,4.501,416.96,7.78,8.62,1.31,81,24,Poor
2026-03-25 09:11:24,Chennai_Central,TWR_CHE_001,9,2,1,Clear,3.112,88.812,1.38,65.38,21.41,20.92,6.33,22,10,Poor
2026-03-12 22:25:24,Chennai_North,TWR_CHE_001,22,3,1,Rainy,4.48,90.361,1.612,95.8,41.65,28.92,7.45,20,9,Poor
2026-03-19 16:31:24,Bangalore_Outer,TWR_BAN_002,16,3,0,Clear,0.895,98.651,0.524,39.93,109.94,75.33,12.82,0,0,Good
2026-03-07 22:01:24,Mumbai_East,TWR_MUM_002,22,5,1,Cloudy,0.22,95.798,0.523,54.35,125.38,62.71,28.86,0,2,Moderate
2026-03-14 02:38:24,Pune_Central,TWR_PUN_004,2,5,0,Cloudy,0.731,97.796,0.178,37.25,118.39,43.65,26.19,4,2,Good
2026-03-04 10:03:24,Chennai_North,TWR_CHE_002,10,2,1,Cloudy,2.297,94.487,1.372,107.96,48.14,21.26,5.24,7,6,Moderate
2026-03-18 10:22:24,Chennai_Central,TWR_CHE_003,10,2,1,Heavy_Rain,14.245,73.432,14.172,440.52,2.42,2.04,0.5,95,12,Poor
2026-03-08 00:26:24,Bangalore_Outer,TWR_BAN_002,0,6,0,Clear,0.697,97.456,0.309,48.53,127.16,50.29,12.21,3,2,Good
2026-03-09 21:10:24,Chennai_North,TWR_CHE_001,21,0,1,Heavy_Rain,1.116,96.152,0.134,38.29,106.87,50.34,29.33,4,1,Moderate
2026-03-12 18:47:24,Mumbai_West,TWR_MUM_002,18,3,1,Clear,0.475,99.121,0.426,32.65,133.98,78.74,25.41,2,0,Good
2026-03-01 09:06:24,Hyderabad_City,TWR_HYD_002,9,6,1,Foggy,10.093,76.89,7.677,278.89,7.1,7.23,1.08,34,41,Poor
2026-03-08 23:45:24,Delhi_NCR,TWR_DEL_001,23,6,0,Cloudy,3.173,92.724,0.927,90.63,20.54,29.13,9.3,10,7,Moderate
2026-03-10 16:50:24,Hyderabad_City,TWR_HYD_001,16,1,0,Rainy,0.723,97.418,0.619,16.19,103.96,43.25,25.97,4,1,Good
2026-03-15 12:42:24,Chennai_South,TWR_CHE_005,12,6,0,Rainy,0.319,95.235,0.475,20.89,112.85,52.38,25.91,1,1,Good
2026-03-12 01:29:24,Pune_Central,TWR_PUN_002,1,3,0,Clear,1.992,87.423,1.468,61.17,32.48,23.99,7.74,12,5,Moderate
2026-03-20 04:43:24,Bangalore_Outer,TWR_BAN_004,4,4,0,Heavy_Rain,0.906,95.834,0.686,27.96,74.53,30.11,25.93,1,2,Good
2026-03-03 02:21:24,Bangalore_Tech,TWR_BAN_005,2,1,0,Clear,6.625,78.949,8.347,259.34,15.31,7.12,0.32,48,16,Poor
2026-03-18 07:20:24,Mumbai_East,TWR_MUM_003,7,2,0,Cloudy,0.815,98.014,0.25,38.91,130.78,75.79,10.56,2,1,Good
2026-03-13 01:02:24,Mumbai_West,TWR_MUM_003,1,4,0,Rainy,0.912,95.949,0.322,16.91,74.58,60.13,18.48,1,1,Good
2026-03-05 14:19:24,Chennai_South,TWR_CHE_004,14,3,0,Rainy,2.527,91.649,2.217,83.98,42.63,15.02,6.39,19,3,Moderate
2026-03-01 00:57:24,Delhi_NCR,TWR_DEL_005,0,6,0,Cloudy,0.62,98.239,0.161,23.4,71.83,49.87,19.74,3,1,Good
2026-03-13 06:29:24,Bangalore_Outer,TWR_BAN_002,6,4,0,Heavy_Rain,0.976,99.753,0.401,55.22,117.96,49.18,14.52,3,0,Moderate
2026-03-02 22:48:24,Chennai_North,TWR_CHE_001,22,0,1,Clear,1.456,94.993,1.67,110.84,44.63,22.39,9.58,5,5,Moderate
2026-02-26 10:36:24,Bangalore_Tech,TWR_BAN_004,10,3,1,Clear,4.596,89.395,1.02,110.84,34.36,11.8,4.69,13,6,Poor
2026-03-01 14:22:24,Chennai_Central,TWR_CHE_003,14,6,0,Cloudy,0.562,98.91,0.294,23.62,108.89,71.95,14.82,2,1,Good
2026-03-17 01:27:24,Bangalore_Outer,TWR_BAN_004,1,1,0,Clear,0.632,96.515,0.626,22.01,81.86,35.43,13.97,2,0,Good
2026-03-08 06:28:24,Bangalore_Tech,TWR_BAN_003,6,6,0,Cloudy,3.4,94.43,1.115,109.11,24.22,13.84,9.74,18,9,Moderate
2026-03-05 22:46:24,Pune_Central,TWR_PUN_004,22,3,1,Clear,0.95,95.059,0.132,27.48,125.23,44.22,11.04,3,0,Good
2026-03-23 13:48:24,Chennai_North,TWR_CHE_001,13,0,0,Heavy_Rain,4.485,69.917,14.556,550.95,15.67,5.01,0.77,43,49,Poor
2026-03-02 08:56:24,Bangalore_Tech,TWR_BAN_004,8,0,1,Rainy,0.623,99.576,0.259,38.28,105.8,53.32,18.54,2,0,Good
2026-03-22 10:36:24,Bangalore_Outer,TWR_BAN_005,10,6,1,Rainy,1.039,96.182,0.685,40.11,76.45,73.87,14.06,1,0,Moderate
2026-03-02 10:34:24,Chennai_South,TWR_CHE_003,10,0,1,Heavy_Rain,0.995,97.19,1.138,59.67,92.7,70.8,27.38,4,0,Moderate
2026-03-03 02:02:24,Chennai_South,TWR_CHE_001,2,1,0,Cloudy,0.23,95.877,0.618,15.66,135.97,78.73,21.99,3,1,Good
2026-03-07 02:55:24,Chennai_North,TWR_CHE_003,2,5,0,Foggy,2.4,92.891,2.432,100.97,44.71,28.4,7.05,12,9,Moderate
2026-03-25 12:37:24,Chennai_North,TWR_CHE_003,12,2,0,Cloudy,2.256,86.708,2.236,62.7,56.42,22.33,5.5,10,6,Moderate
2026-03-09 23:00:24,Hyderabad_City,TWR_HYD_003,23,0,0,Clear,0.653,95.584,0.787,32.0,80.84,42.68,29.45,3,2,Good
2026-03-07 04:56:24,Mumbai_West,TWR_MUM_005,4,5,0,Rainy,10.717,62.911,9.34,206.74,15.65,6.4,2.12,62,25,Poor
2026-03-14 04:27:24,Bangalore_Tech,TWR_BAN_005,4,5,0,Cloudy,0.467,99.884,0.123,25.37,72.0,49.13,10.02,0,0,Good
2026-03-13 18:36:24,Delhi_NCR,TWR_DEL_005,18,4,1,Clear,0.844,97.157,0.334,44.23,90.71,71.45,21.01,0,0,Good
2026-03-08 09:15:24,Mumbai_East,TWR_MUM_001,9,6,1,Heavy_Rain,4.977,89.328,1.889,192.07,38.12,14.66,3.15,16,11,Poor
2026-03-27 03:07:24,Chennai_Central,TWR_CHE_005,3,4,0,Clear,0.544,95.897,0.732,31.14,113.81,49.68,27.1,2,2,Good
2026-03-26 22:00:24,Ahmedabad_West,TWR_AHM_005,22,3,1,Clear,1.022,98.205,0.202,29.89,93.45,73.7,23.34,0,1,Moderate
2026-03-19 02:34:24,Mumbai_East,TWR_MUM_001,2,3,0,Cloudy,7.441,65.794,3.018,144.45,11.42,9.56,1.32,39,16,Poor
2026-03-08 17:58:24,Pune_Central,TWR_PUN_004,17,6,0,Clear,3.084,93.408,1.889,64.03,27.98,13.1,5.88,15,10,Moderate
2026-03-20 07:26:24,Chennai_North,TWR_CHE_001,7,4,0,Foggy,0.782,96.571,0.457,18.15,102.31,46.8,26.0,2,1,Good
2026-02-25 22:46:24,Chennai_Central,TWR_CHE_002,22,2,1,Clear,0.179,98.912,0.41,20.49,96.84,50.28,28.5,5,1,Moderate
2026-03-08 23:01:24,Kolkata_North,TWR_KOL_004,23,6,0,Cloudy,0.512,99.563,0.323,46.61,64.66,68.81,23.37,2,1,Good
2026-03-27 03:35:24,Chennai_Central,TWR_CHE_001,3,4,0,Clear,0.524,96.99,0.698,41.85,123.72,63.34,23.8,1,0,Good
2026-03-04 10:48:24,Pune_Central,TWR_PUN_001,10,2,1,Clear,10.93,69.475,6.326,244.25,9.54,5.89,1.45,56,36,Poor
2026-03-03 12:51:24,Mumbai_West,TWR_MUM_002,12,1,0,Thunderstorm,0.487,97.702,0.301,41.24,149.66,73.54,20.23,4,1,Good
2026-03-14 05:59:24,Mumbai_East,TWR_MUM_004,5,5,0,Clear,0.274,96.137,0.336,42.88,149.12,33.02,11.5,4,2,Good
2026-03-22 13:44:24,Hyderabad_City,TWR_HYD_002,13,6,0,Cloudy,0.671,98.227,0.148,17.85,145.1,60.47,28.31,2,1,Good
2026-03-12 03:12:24,Delhi_NCR,TWR_DEL_001,3,3,0,Rainy,0.147,95.142,0.363,22.05,127.1,58.83,18.88,0,2,Good
